from;B-ch4;B-ch4-boiler_large;BB-ch4;BB-ch4-boiler_large;B-ch4;B-ch4-boiler_small;BB-ch4;BB-ch4-boiler_small;B-ch4;B-ch4-gt;BB-ch4;BB-ch4-gt;B-electricity;B-electricity-electrolyzer;BB-electricity;BB-electricity-electrolyzer;B-electricity;B-electricity-heatpump_large;BB-electricity;BB-electricity-heatpump_large;B-electricity;B-electricity-heatpump_small;BB-electricity;BB-electricity-heatpump_small;B-electricity;B-electricity-pth;BB-electricity;BB-electricity-pth;B-h2;B-h2-gt;BB-h2;BB-h2-gt
to;B-ch4-boiler_large;B-heat_central;BB-ch4-boiler_large;BB-heat_central;B-ch4-boiler_small;B-heat_decentral;BB-ch4-boiler_small;BB-heat_decentral;B-ch4-gt;B-electricity;BB-ch4-gt;BB-electricity;B-electricity-electrolyzer;B-h2;BB-electricity-electrolyzer;BB-h2;B-electricity-heatpump_large;B-heat_central;BB-electricity-heatpump_large;BB-heat_central;B-electricity-heatpump_small;B-heat_decentral;BB-electricity-heatpump_small;BB-heat_decentral;B-electricity-pth;B-heat_central;BB-electricity-pth;BB-heat_central;B-h2-gt;B-electricity;BB-h2-gt;BB-electricity
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2017-10-03 00:00:00;0.0;0.0;0.0;0.0;110.3595;109.25591;86.255187;85.392635;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2547.7845;1910.8384;0.0;0.0;0.0;0.0;40.319239;142.03268;118.56605;418.42391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 01:00:00;0.0;0.0;0.0;0.0;114.48092;113.33611;89.797892;88.899914;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2384.2867;1788.215;0.0;0.0;0.0;0.0;42.151159;147.33694;125.60186;435.60958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 02:00:00;0.0;0.0;0.0;0.0;120.9942;119.78426;95.277548;94.324772;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1750.576;1312.932;0.0;0.0;0.0;0.0;44.962507;155.71954;134.96165;462.19138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 03:00:00;0.0;0.0;0.0;0.0;141.06295;139.65232;111.25428;110.14174;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1181.4447;886.08355;0.0;0.0;0.0;0.0;53.0005;181.54801;159.13846;539.69453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 04:00:00;46.700156;48.568163;0.0;0.0;214.39473;212.25078;166.33556;164.67221;0.0;0.0;0.0;0.0;1900.6209;1425.4657;890.16366;667.62274;6.0930968;33.512032;0.0;0.0;81.221727;275.92601;239.13772;806.89381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 05:00:00;225.37999;234.39519;0.0;0.0;325.70236;322.44534;246.65786;244.19128;0.0;0.0;0.0;0.0;1900.6209;1425.4657;242.53323;181.89992;29.405942;161.73268;0.0;0.0;124.46322;419.17894;357.41437;1196.5373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 06:00:00;295.39881;307.21477;0.0;0.0;337.09607;333.7251;251.91866;249.39948;0.0;0.0;0.0;0.0;1900.6209;1425.4657;987.56975;740.67731;38.541489;211.97819;0.0;0.0;129.24963;433.84264;366.23595;1222.0574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 07:00:00;278.4677;289.60641;0.0;0.0;343.901;340.46199;261.52893;258.91364;0.0;0.0;0.0;0.0;1900.6209;1425.4657;5871.483;4403.6123;36.332441;199.82842;0.0;0.0;130.48101;442.60058;375.96441;1268.6768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 08:00:00;219.02779;227.7889;0.0;0.0;297.01733;294.04716;226.756;224.48844;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11241.088;8430.8162;28.577153;157.17434;0.0;0.0;111.41482;382.2613;320.20969;1099.9934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 09:00:00;177.67571;184.78273;0.0;0.0;262.95957;260.32997;201.49367;199.47873;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;23.181834;127.50009;0.0;0.0;97.269914;338.42896;278.6596;977.4458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 10:00:00;147.93275;153.85006;0.0;0.0;245.9167;243.45754;189.86343;187.96479;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;19.30119;106.15654;0.0;0.0;88.696577;316.4948;255.99922;921.02749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 11:00:00;119.59578;124.37961;0.0;0.0;225.68853;223.43164;173.96719;172.22752;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;15.603987;85.821929;0.0;0.0;78.966275;290.46113;229.12803;843.91483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 12:00:00;108.17274;112.49965;0.0;0.0;220.11287;217.91174;169.52397;167.82873;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;14.113593;77.624761;0.0;0.0;76.487974;283.28526;222.09026;822.36077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 13:00:00;95.249813;99.059806;0.0;0.0;208.31831;206.23513;160.53513;158.92978;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;12.427503;68.351266;0.0;0.0;71.776197;268.10567;209.51987;778.75591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 14:00:00;89.009555;92.569938;0.0;0.0;206.26362;204.20099;200.07914;198.07835;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;11.613319;63.873257;0.0;0.0;71.260287;265.46128;263.28618;970.5839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 15:00:00;94.192545;97.960247;0.0;0.0;206.10061;204.03961;116.02488;114.86463;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;12.289558;67.59257;0.0;0.0;71.55786;265.25149;152.51275;562.83668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 16:00:00;112.95641;117.47466;0.0;0.0;221.56975;219.35405;167.64762;165.97114;0.0;0.0;0.0;0.0;1900.6209;1425.4657;8342.8831;6257.1623;14.737731;81.057518;0.0;0.0;78.757132;285.16027;224.73292;813.2586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 17:00:00;135.46639;140.88504;0.0;0.0;233.24257;230.91015;175.2519;173.49938;0.0;0.0;0.0;0.0;1900.6209;1425.4657;6945.9957;5209.4968;17.674669;97.210679;0.0;0.0;85.712619;300.18319;242.3596;850.14697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 18:00:00;166.14409;172.78985;0.0;0.0;252.86007;250.33146;189.59255;187.69662;0.0;0.0;0.0;0.0;1900.6209;1425.4657;6680.8896;5010.6672;21.677272;119.225;0.0;0.0;94.167008;325.4309;266.26881;919.71346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 19:00:00;193.01351;200.73406;0.0;0.0;266.32055;263.65734;200.6586;198.65201;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3841.6374;2881.228;25.183;138.5065;0.0;0.0;100.67565;342.75455;285.97242;973.39486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 20:00:00;190.29351;197.90525;0.0;0.0;263.67376;261.03702;200.37211;198.36839;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3661.1234;2745.8426;24.828114;136.55462;0.0;0.0;101.33186;339.34813;290.83126;972.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 21:00:00;158.54851;164.89045;0.0;0.0;248.56356;246.07792;191.67206;189.75534;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3860.9366;2895.7024;20.686256;113.77441;0.0;0.0;96.255012;319.9013;279.48464;929.80115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 22:00:00;57.329427;59.622605;0.0;0.0;188.2139;186.33176;150.23143;148.72912;0.0;0.0;0.0;0.0;1900.6209;1425.4657;4075.5495;3056.6621;7.4799268;41.139597;0.0;0.0;72.896742;242.23128;218.06134;728.77268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-03 23:00:00;0.0;0.0;0.0;0.0;133.29857;131.96558;105.26258;104.20996;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3850.0033;2887.5025;0.0;0.0;0.0;0.0;51.776001;171.55525;153.35229;510.62879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 00:00:00;0.0;0.0;0.0;0.0;117.48003;116.30523;91.77614;90.858378;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3435.9215;2576.9411;0.0;0.0;0.0;0.0;45.839355;151.19679;134.14996;445.20605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 01:00:00;0.0;0.0;0.0;0.0;121.845;120.62655;95.531178;94.575866;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3362.7064;2522.0298;0.0;0.0;0.0;0.0;47.397683;156.81451;139.38414;463.42174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 02:00:00;0.0;0.0;0.0;0.0;130.28602;128.98316;102.57165;101.54594;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3093.1041;2319.8281;0.0;0.0;0.0;0.0;50.854949;167.6781;150.32997;497.57508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 03:00:00;0.0;0.0;0.0;0.0;145.36105;143.90744;114.55893;113.41334;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2782.3725;2086.7794;0.0;0.0;0.0;0.0;57.218329;187.07967;168.90143;555.72535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 04:00:00;51.40197;53.458049;0.0;0.0;274.67734;271.93057;152.68638;151.15952;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2492.4511;1869.3383;6.7065552;36.886054;0.0;0.0;108.52527;353.50974;225.67454;740.68165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 05:00:00;166.88829;173.56383;0.0;0.0;247.60544;245.12939;243.44833;241.01384;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2191.4293;1643.572;21.774371;119.75904;0.0;0.0;97.720117;318.6682;359.14558;1180.9678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 06:00:00;0.0;0.0;0.0;0.0;398.17397;394.19223;299.25908;296.26649;0.0;0.0;0.0;0.0;1853.2735;1389.9551;3097.296;2322.972;0.0;0.0;0.0;0.0;156.47489;512.4499;439.91406;1451.7058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 07:00:00;0.0;0.0;0.0;0.0;390.84324;386.9348;297.91689;294.93772;0.0;0.0;0.0;0.0;1856.8929;1392.6697;7884.5953;5913.4465;0.0;0.0;0.0;0.0;151.54142;503.01525;432.59744;1445.1948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 08:00:00;169.09951;175.86349;0.0;0.0;343.91948;340.48028;263.29493;260.66198;0.0;0.0;0.0;0.0;1773.0639;1329.798;11815.433;8861.575;22.062875;121.34581;0.0;0.0;130.96601;442.62437;375.52806;1277.2437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 09:00:00;247.79658;257.70844;0.0;0.0;313.31873;310.18554;240.9164;238.50723;0.0;0.0;0.0;0.0;1754.647;1315.9852;11815.433;8861.575;32.330695;177.81882;0.0;0.0;117.67753;403.24121;338.81349;1168.6854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 10:00:00;204.87389;213.06885;0.0;0.0;282.24065;279.41825;218.24497;216.06252;0.0;0.0;0.0;0.0;1782.6394;1336.9795;11815.433;8861.575;26.730456;147.01751;0.0;0.0;105.17074;363.24372;300.06621;1058.7064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 11:00:00;153.92279;160.0797;0.0;0.0;265.10952;262.45842;202.05021;200.02971;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;20.082727;110.455;0.0;0.0;96.431061;341.19595;275.53609;980.14558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 12:00:00;142.14907;147.83504;0.0;0.0;245.5822;243.12637;192.01499;190.09484;0.0;0.0;0.0;0.0;1880.5732;1410.4299;11815.433;8861.575;18.546577;102.00618;0.0;0.0;88.957467;316.06429;262.68694;931.46473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 13:00:00;126.36979;131.42458;0.0;0.0;239.80004;237.40204;185.11471;183.26356;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;16.487811;90.682958;0.0;0.0;87.084717;308.62265;253.4804;897.99146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 14:00:00;115.82687;120.45995;0.0;0.0;229.43474;227.1404;176.16921;174.40752;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;15.112248;83.117365;0.0;0.0;83.952604;295.28251;243.60316;854.59686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 15:00:00;122.95637;127.87463;0.0;0.0;250.21542;247.71327;177.44725;175.67278;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;16.042453;88.233493;0.0;0.0;92.569938;322.02725;247.32892;860.79663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 16:00:00;139.23369;144.80304;0.0;0.0;300.88672;297.87785;182.54;180.7146;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;18.166199;99.914095;0.0;0.0;112.76973;387.24121;255.50415;885.50152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 17:00:00;163.31769;169.85039;0.0;0.0;178.34897;176.56548;190.65853;188.75194;0.0;0.0;0.0;0.0;1900.4402;1425.3301;11815.433;8861.575;21.308504;117.19677;0.0;0.0;67.209387;229.53512;266.328;924.88451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 18:00:00;196.89689;204.77277;0.0;0.0;276.42649;273.66222;207.3976;205.32362;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;25.689674;141.29321;0.0;0.0;103.89438;355.76089;290.16447;1006.0857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 19:00:00;228.94267;238.10038;0.0;0.0;297.85451;294.87597;224.8199;222.5717;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;29.870775;164.28926;0.0;0.0;112.36583;383.33876;316.84456;1090.6013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 20:00:00;223.87533;232.83034;0.0;0.0;290.53544;287.63009;220.93158;218.72227;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;29.209625;160.65294;0.0;0.0;109.54079;373.91911;309.91934;1071.7391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 21:00:00;187.30684;194.79911;0.0;0.0;268.84127;266.15286;207.23105;205.15874;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;24.438434;134.41139;0.0;0.0;101.11962;345.99872;291.64222;1005.2778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 22:00:00;78.353679;81.487826;0.0;0.0;202.64731;200.62084;161.63144;160.01512;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;10.223018;56.2266;0.0;0.0;76.413129;260.80709;229.53316;784.07411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-04 23:00:00;0.0;0.0;0.0;0.0;139.56109;138.16548;110.12612;109.02486;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;52.831231;179.61512;157.22077;534.22181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 00:00:00;0.0;0.0;0.0;0.0;132.73553;131.40817;102.44833;101.42385;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;50.402676;170.83062;146.47177;496.97686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 01:00:00;0.0;0.0;0.0;0.0;137.82038;136.44218;106.74678;105.67931;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;52.313574;177.37483;152.85083;517.82864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 02:00:00;0.0;0.0;0.0;0.0;147.80109;146.32308;114.92938;113.78009;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;56.326088;190.22001;164.49919;557.52243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 03:00:00;0.0;0.0;0.0;0.0;241.66429;239.24765;170.03742;168.33705;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;92.235045;311.02194;243.66703;824.85153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 04:00:00;85.72802;89.15714;0.0;0.0;224.68268;222.43586;129.23889;127.9465;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;11.185169;61.518427;0.0;0.0;86.738754;289.16662;187.41225;626.93787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 05:00:00;136.39134;141.84699;0.0;0.0;288.67391;285.78717;271.20548;268.49342;0.0;0.0;0.0;0.0;1805.9159;1354.4369;10492.188;7869.1408;17.795349;97.874422;0.0;0.0;112.7789;371.52332;398.8104;1315.6178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 06:00:00;454.12531;472.29033;0.0;0.0;449.37299;444.87926;333.80345;330.46542;0.0;0.0;0.0;0.0;1707.6789;1280.7591;10147.672;7610.7537;59.250968;325.88033;0.0;0.0;177.09817;578.34304;497.56312;1619.2805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 07:00:00;428.65075;445.79678;0.0;0.0;441.92539;437.50613;332.8574;329.52882;0.0;0.0;0.0;0.0;1697.1184;1272.8388;11815.433;8861.575;55.927232;307.59978;0.0;0.0;175.84762;568.75797;493.2469;1614.6912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 08:00:00;352.58981;366.6934;0.0;0.0;388.46633;384.58166;293.8554;290.91685;0.0;0.0;0.0;0.0;1732.8125;1299.6094;10768.991;8076.7433;46.003354;253.01845;0.0;0.0;153.15348;499.95616;433.62004;1425.4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 09:00:00;315.77843;328.40957;0.0;0.0;353.69158;350.15466;268.70125;266.01424;0.0;0.0;0.0;0.0;1679.1969;1259.3976;11815.433;8861.575;41.200473;226.6026;0.0;0.0;138.97856;455.20106;395.36425;1303.4698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 10:00:00;257.2635;267.55404;0.0;0.0;318.13569;314.95433;243.04089;240.61048;0.0;0.0;0.0;0.0;1767.6971;1325.7728;11815.433;8861.575;33.56587;184.61229;0.0;0.0;124.7532;409.44063;354.80957;1178.9914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 11:00:00;219.26212;228.03261;0.0;0.0;294.78408;291.83624;224.9397;222.6903;0.0;0.0;0.0;0.0;1793.6149;1345.2112;11815.433;8861.575;28.607727;157.3425;0.0;0.0;114.5375;379.38711;320.32565;1091.1825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 12:00:00;199.38682;207.3623;0.0;0.0;280.37048;277.56678;213.60705;211.47098;0.0;0.0;0.0;0.0;1808.038;1356.0285;11815.433;8861.575;26.014543;143.07999;0.0;0.0;106.20197;360.83681;292.85601;1036.2078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 13:00:00;194.59055;202.37417;0.0;0.0;269.89384;267.1949;205.8494;203.7909;0.0;0.0;0.0;0.0;1758.5762;1318.9322;11815.433;8861.575;25.38876;139.63818;0.0;0.0;97.373457;347.35337;273.56272;998.57542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 14:00:00;176.98895;184.0685;0.0;0.0;257.94391;255.36447;195.69561;193.73866;0.0;0.0;0.0;0.0;1790.3649;1342.7736;11815.433;8861.575;23.092231;127.00727;0.0;0.0;92.877218;331.97382;270.90172;949.31942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 15:00:00;167.39534;174.09116;0.0;0.0;261.38859;258.7747;197.04611;195.07565;0.0;0.0;0.0;0.0;1888.0593;1416.0445;11815.433;8861.575;21.840527;120.1229;0.0;0.0;99.523122;336.40711;293.82227;955.8707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 16:00:00;208.22621;216.55526;0.0;0.0;270.9266;268.21733;202.61767;200.59149;0.0;0.0;0.0;0.0;1761.2396;1320.9297;11815.433;8861.575;27.167841;149.42313;0.0;0.0;111.49935;348.68253;307.21991;982.89832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 17:00:00;260.64259;271.06829;0.0;0.0;284.7286;281.88132;211.47437;209.35963;0.0;0.0;0.0;0.0;1617.8848;1213.4136;11815.433;8861.575;34.006749;187.03712;0.0;0.0;118.06071;366.44571;319.27565;1025.8622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 18:00:00;267.79518;278.50699;0.0;0.0;310.41604;307.31188;230.16302;227.86139;0.0;0.0;0.0;0.0;1787.5205;1340.6403;11815.433;8861.575;34.939967;192.16982;0.0;0.0;127.26899;399.50544;346.38495;1116.5208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 19:00:00;283.31656;294.64923;0.0;0.0;334.58964;331.24375;249.56696;247.07129;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;36.965085;203.30797;0.0;0.0;135.90474;430.61687;373.1589;1210.6493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 20:00:00;277.4094;288.50577;0.0;0.0;325.97615;322.71639;244.9409;242.49149;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;36.19436;199.06898;0.0;0.0;131.26197;419.53131;364.47652;1188.2083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 21:00:00;236.6179;246.08262;0.0;0.0;301.68443;298.66759;229.7692;227.47151;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;30.872183;169.79701;0.0;0.0;120.81052;388.26787;342.72601;1114.6104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 22:00:00;115.10295;119.70707;0.0;0.0;227.47623;225.20147;179.23014;177.43784;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;15.017796;82.59788;0.0;0.0;90.434066;292.76191;267.76779;869.44542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-05 23:00:00;0.0;0.0;0.0;0.0;157.04113;155.47072;122.42816;121.20388;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;62.505372;202.11194;183.68097;593.899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 00:00:00;0.0;0.0;0.0;0.0;146.62033;145.15412;111.37795;110.26417;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;58.402911;188.70036;166.26754;540.29444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 01:00:00;0.0;0.0;0.0;0.0;152.3612;150.83759;116.12878;114.9675;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;60.664706;196.08886;173.70509;563.34073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 02:00:00;0.0;0.0;0.0;0.0;163.73744;162.10006;125.25501;124.00246;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;65.536258;210.73008;187.58847;607.61206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 03:00:00;6.1135182;6.3580589;0.0;0.0;182.3427;180.51928;139.62734;138.23106;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.79764739;4.3870607;0.0;0.0;73.11265;234.67506;209.81396;677.33221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 04:00:00;117.10293;121.78705;0.0;0.0;323.09903;319.86804;184.8495;183.001;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;15.278739;84.033064;0.0;0.0;129.28239;415.82845;278.70903;896.70491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 05:00:00;278.19474;289.32253;0.0;0.0;326.13044;322.86913;294.48155;291.53674;0.0;0.0;0.0;0.0;1822.7128;1367.0346;11815.433;8861.575;36.296826;199.63254;0.0;0.0;130.93852;419.72987;444.65259;1428.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 06:00:00;505.83817;526.07169;0.0;0.0;496.06793;491.10725;362.75722;359.12965;0.0;0.0;0.0;0.0;1773.868;1330.401;11815.433;8861.575;65.998085;362.98947;0.0;0.0;198.78317;638.43943;549.03134;1759.7353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 07:00:00;479.99911;499.19907;0.0;0.0;488.50147;483.61646;362.1233;358.50206;0.0;0.0;0.0;0.0;1753.2095;1314.9071;11815.433;8861.575;62.626793;344.44736;0.0;0.0;194.82627;628.7014;543.73001;1756.6601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 08:00:00;407.43939;423.73696;0.0;0.0;429.08198;424.79116;319.46061;316.26601;0.0;0.0;0.0;0.0;1730.2687;1297.7015;11815.433;8861.575;53.159728;292.3785;0.0;0.0;171.24711;552.22851;479.23125;1549.7034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 09:00:00;367.30391;381.99607;0.0;0.0;390.50498;386.59993;291.98775;289.06787;0.0;0.0;0.0;0.0;1669.6542;1252.2407;11815.433;8861.575;47.923143;263.57729;0.0;0.0;153.70674;502.57991;432.53112;1416.4326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-10-06 10:00:00;322.2368;335.12628;0.0;0.0;350.87438;347.36564;263.83798;261.1996;0.0;0.0;0.0;0.0;1658.8872;1244.1654;11815.433;8861.575;42.043115;231.23713;0.0;0.0;136.49231;451.57533;382.40314;1279.878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
