from;B-ch4-boiler_small;B-electricity-heatpump_small;B-heat_decentral;B-heat_decentral;B-heat_decentral;B-heat_decentral-shortage;B-heat_decentral-storage
2017-12-02 14:00:00;746.79317;970.83113;1889.14705516238;0.0;0.0;0.0;171.52275
2017-12-02 15:00:00;811.80231;1055.343;1867.1453028172186;0.0;0.0;0.0;0.0
2017-12-02 16:00:00;834.51061;1084.8638;1919.3744086653758;0.0;0.0;0.0;0.0
2017-12-02 17:00:00;852.06622;1107.6861;1959.752304483395;0.0;0.0;0.0;0.0
2017-12-02 18:00:00;821.04894;1067.3636;1888.412554589184;0.0;0.0;0.0;0.0
2017-12-02 19:00:00;816.501;1061.4513;1877.9523003712038;0.0;0.0;0.0;0.0
2017-12-02 20:00:00;790.82731;1028.0755;1818.902820295001;0.0;0.0;0.0;0.0
2017-12-02 21:00:00;737.83613;959.18697;1697.0230954101949;0.0;0.0;0.0;0.0
2017-12-02 22:00:00;598.38824;777.90471;1376.2929507127544;0.0;0.0;0.0;0.0
2017-12-02 23:00:00;511.87409;665.43632;1177.3104126471467;0.0;0.0;0.0;0.0
2017-12-03 00:00:00;518.14642;673.59035;1191.7367752893272;0.0;0.0;0.0;0.0
2017-12-03 01:00:00;532.44012;692.17216;1224.612280994753;0.0;0.0;0.0;0.0
2017-12-03 02:00:00;530.26339;689.3424;1219.6057878791937;0.0;0.0;0.0;0.0
2017-12-03 03:00:00;594.16221;772.41087;1366.573072032719;0.0;0.0;0.0;0.0
2017-12-03 04:00:00;699.88742;909.85365;1609.7410684890679;0.0;0.0;0.0;0.0
2017-12-03 05:00:00;948.21195;1232.6755;2180.887484765941;0.0;0.0;0.0;0.0
2017-12-03 06:00:00;984.28733;1279.5735;2263.8608591481675;0.0;0.0;0.0;0.0
2017-12-03 07:00:00;967.32856;1257.5271;2224.855691969605;0.0;0.0;0.0;0.0
2017-12-03 08:00:00;952.34019;1238.0422;2190.3824372667227;0.0;0.0;0.0;0.0
2017-12-03 09:00:00;895.98003;1164.774;2060.754076210161;0.0;0.0;0.0;0.0
2017-12-03 10:00:00;853.5844;1109.6597;1963.2441274663036;0.0;0.0;0.0;0.0
2017-12-03 11:00:00;834.92598;1085.4038;1920.3297468119442;0.0;0.0;0.0;0.0
2017-12-03 12:00:00;816.32967;1061.2286;1877.5582500390797;0.0;0.0;0.0;0.0
2017-12-03 13:00:00;785.9353;1021.7159;1807.651179927979;0.0;0.0;0.0;0.0
2017-12-03 14:00:00;789.87892;1026.8426;1816.7215148996308;0.0;0.0;0.0;0.0
2017-12-03 15:00:00;807.18269;1049.3375;1856.5201945442325;0.0;0.0;0.0;0.0
2017-12-03 16:00:00;841.18325;1093.5382;1934.7214863901038;0.0;0.0;0.0;0.0
2017-12-03 17:00:00;864.04359;1123.2567;1987.3002675047517;0.0;0.0;0.0;0.0
2017-12-03 18:00:00;875.00941;1137.5122;2012.521649704449;0.0;0.0;0.0;0.0
2017-12-03 19:00:00;884.7389;1150.1606;2034.8994646550764;0.0;0.0;0.0;0.0
2017-12-03 20:00:00;845.05801;1098.5754;1943.6334277546025;0.0;0.0;0.0;0.0
2017-12-03 21:00:00;811.87976;1055.4437;1867.3234382312453;0.0;0.0;0.0;0.0
2017-12-03 22:00:00;652.89837;848.76788;1501.6662455741348;0.0;0.0;0.0;0.0
2017-12-03 23:00:00;565.4992;735.14896;1300.6481572890564;0.0;0.0;0.0;0.0
2017-12-04 00:00:00;446.98082;581.07507;1028.0558938086133;0.0;0.0;0.0;0.0
2017-12-04 01:00:00;465.44655;605.08052;1070.5270706174706;0.0;0.0;0.0;0.0
2017-12-04 02:00:00;477.96522;621.35478;1099.31999975909;0.0;0.0;0.0;0.0
2017-12-04 03:00:00;504.85942;656.31724;1161.176657398667;0.0;0.0;0.0;0.0
2017-12-04 04:00:00;590.68721;767.89337;1358.580577107966;0.0;0.0;0.0;0.0
2017-12-04 05:00:00;804.72128;1046.1377;1850.8589383834906;0.0;0.0;0.0;0.0
2017-12-04 06:00:00;966.43659;1256.3676;2222.804168306163;0.0;0.0;0.0;0.0
2017-12-04 07:00:00;1000.3417;1300.4442;2300.7858964911766;0.0;0.0;0.0;0.0
2017-12-04 08:00:00;991.31409;1288.7083;2280.0224155612327;0.0;0.0;0.0;0.0
2017-12-04 09:00:00;950.88821;1236.1547;2187.0428788633376;0.0;0.0;0.0;0.0
2017-12-04 10:00:00;907.58393;1179.8591;2087.4430501697398;0.0;0.0;0.0;0.0
2017-12-04 11:00:00;868.84667;1129.5007;1998.347342446101;0.0;0.0;0.0;0.0
2017-12-04 12:00:00;838.11658;1089.5516;1927.6681420281782;0.0;0.0;0.0;0.0
2017-12-04 13:00:00;816.8099;1061.8529;1878.6627734428666;0.0;0.0;0.0;0.0
2017-12-04 14:00:00;818.96516;1064.6547;1883.619864919262;0.0;0.0;0.0;0.0
2017-12-04 15:00:00;829.03186;1077.7414;1906.7732778986806;0.0;0.0;0.0;0.0
2017-12-04 16:00:00;928.66185;1207.2604;1960.7202571320533;0.0;175.202;0.0;0.0
2017-12-04 17:00:00;795.77292;1034.5048;2001.8004664828263;0.0;0.0;0.0;171.52275
2017-12-04 18:00:00;869.05016;1129.7652;1998.815375017155;0.0;0.0;0.0;0.0
2017-12-04 19:00:00;830.48737;1079.6336;1910.1209534535717;0.0;0.0;0.0;0.0
2017-12-04 20:00:00;773.01829;1004.9238;1777.942074711766;0.0;0.0;0.0;0.0
2017-12-04 21:00:00;699.30605;909.09786;1608.4039039939707;0.0;0.0;0.0;0.0
2017-12-04 22:00:00;580.08893;754.1156;1334.2045296747071;0.0;0.0;0.0;0.0
2017-12-04 23:00:00;484.13487;629.37534;1113.5102090129105;0.0;0.0;0.0;0.0
2017-12-05 00:00:00;377.95166;491.33715;869.2888120994895;0.0;0.0;0.0;0.0
2017-12-05 01:00:00;393.6835;511.78855;905.4720486149556;0.0;0.0;0.0;0.0
2017-12-05 02:00:00;404.08859;525.31517;929.4037611402096;0.0;0.0;0.0;0.0
2017-12-05 03:00:00;427.2741;555.45633;982.7304308714837;0.0;0.0;0.0;0.0
2017-12-05 04:00:00;501.06485;651.3843;1152.4491439322446;0.0;0.0;0.0;0.0
2017-12-05 05:00:00;685.3553;890.96188;1576.3171805342981;0.0;0.0;0.0;0.0
2017-12-05 06:00:00;819.54938;1065.4142;1884.963578018886;0.0;0.0;0.0;0.0
2017-12-05 07:00:00;844.87575;1098.3385;1943.21422046556;0.0;0.0;0.0;0.0
2017-12-05 08:00:00;836.45306;1087.389;1923.8420309689711;0.0;0.0;0.0;0.0
2017-12-05 09:00:00;802.71192;1043.5255;1846.2374210078908;0.0;0.0;0.0;0.0
2017-12-05 10:00:00;766.52089;996.47716;1762.9980563988593;0.0;0.0;0.0;0.0
2017-12-05 11:00:00;734.1172;954.35236;1688.469566294262;0.0;0.0;0.0;0.0
2017-12-05 12:00:00;708.92857;921.60715;1630.5357186708193;0.0;0.0;0.0;0.0
2017-12-05 13:00:00;691.72757;899.24584;1590.973408983261;0.0;0.0;0.0;0.0
2017-12-05 14:00:00;693.82936;901.97817;1595.8075348213583;0.0;0.0;0.0;0.0
2017-12-05 15:00:00;702.55372;913.31983;1615.873547301925;0.0;0.0;0.0;0.0
2017-12-05 16:00:00;723.06954;939.9904;1663.059946039538;0.0;0.0;0.0;0.0
2017-12-05 17:00:00;738.81389;960.45806;1699.2719479453929;0.0;0.0;0.0;0.0
2017-12-05 18:00:00;738.40193;959.92251;1698.3244466909043;0.0;0.0;0.0;0.0
2017-12-05 19:00:00;707.33518;919.53573;1626.8709037384135;0.0;0.0;0.0;0.0
2017-12-05 20:00:00;659.92335;857.90036;1517.8237135682668;0.0;0.0;0.0;0.0
2017-12-05 21:00:00;596.90521;775.97677;1372.8819838064298;0.0;0.0;0.0;0.0
2017-12-05 22:00:00;494.16694;642.41702;1136.5839528430422;0.0;0.0;0.0;0.0
2017-12-05 23:00:00;410.29249;533.38023;943.6727174319809;0.0;0.0;0.0;0.0
2017-12-06 00:00:00;316.42911;411.35785;709.5087808903538;0.0;18.278176;0.0;0.0
2017-12-06 01:00:00;369.76036;480.68847;761.609876917161;0.0;88.838962;0.0;0.0
2017-12-06 02:00:00;349.84146;454.7939;784.0131041421722;0.0;20.622255;0.0;0.0
2017-12-06 03:00:00;313.71192;407.8255;844.0241773615543;0.0;0.0;0.0;122.48675
2017-12-06 04:00:00;455.62868;592.31729;1047.9459674384168;0.0;0.0;0.0;0.0
2017-12-06 05:00:00;631.64132;821.13371;1452.775026944374;0.0;0.0;0.0;0.0
2017-12-06 06:00:00;756.10475;982.93618;1739.0409260002723;0.0;0.0;0.0;0.0
2017-12-06 07:00:00;779.06212;1012.7808;1791.8428688453241;0.0;0.0;0.0;0.0
2017-12-06 08:00:00;757.57614;984.84899;1742.4251304350498;0.0;0.0;0.0;0.0
2017-12-06 09:00:00;692.76434;900.59365;1593.3579882666625;0.0;0.0;0.0;0.0
2017-12-06 10:00:00;642.45258;835.18835;1477.6409260668443;0.0;0.0;0.0;0.0
2017-12-06 11:00:00;612.12895;795.76764;1407.8965893071354;0.0;0.0;0.0;0.0
2017-12-06 12:00:00;590.43341;767.56343;1357.9968364148378;0.0;0.0;0.0;0.0
2017-12-06 13:00:00;571.32458;742.72196;1314.046544823193;0.0;0.0;0.0;0.0
2017-12-06 14:00:00;572.19325;743.85122;1316.0444720497346;0.0;0.0;0.0;0.0
2017-12-06 15:00:00;582.84266;757.69545;1340.538111208866;0.0;0.0;0.0;0.0
2017-12-06 16:00:00;609.05483;791.77129;1400.8261202019864;0.0;0.0;0.0;0.0
2017-12-06 17:00:00;641.82346;834.3705;1476.193969244763;0.0;0.0;0.0;0.0
2017-12-06 18:00:00;723.14609;940.08991;1488.0340039540822;0.0;175.202;0.0;0.0
2017-12-06 19:00:00;567.4834;737.72842;1476.7345760826936;0.0;0.0;0.0;171.52275
2017-12-06 20:00:00;603.74083;784.86308;1388.6039186508042;0.0;0.0;0.0;0.0
2017-12-06 21:00:00;540.13067;702.16987;1242.3005307786873;0.0;0.0;0.0;0.0
2017-12-06 22:00:00;431.06112;560.37946;991.4405840032667;0.0;0.0;0.0;0.0
2017-12-06 23:00:00;348.3722;452.88386;801.2560593068647;0.0;0.0;0.0;0.0
2017-12-07 00:00:00;302.91815;393.79359;696.7117335831833;0.0;0.0;0.0;0.0
2017-12-07 01:00:00;325.17237;422.72408;747.896456229759;0.0;0.0;0.0;0.0
2017-12-07 02:00:00;334.69259;435.10037;769.7929657027397;0.0;0.0;0.0;0.0
2017-12-07 03:00:00;360.33883;468.44047;828.7792995354959;0.0;0.0;0.0;0.0
2017-12-07 04:00:00;447.48671;581.73272;1029.2194269856893;0.0;0.0;0.0;0.0
2017-12-07 05:00:00;620.47137;806.61278;1427.0841490581947;0.0;0.0;0.0;0.0
2017-12-07 06:00:00;742.56501;965.33452;1707.8995286252912;0.0;0.0;0.0;0.0
2017-12-07 07:00:00;764.95907;994.44679;1759.4058539257596;0.0;0.0;0.0;0.0
2017-12-07 08:00:00;743.82325;966.97023;1710.7934778648096;0.0;0.0;0.0;0.0
2017-12-07 09:00:00;680.2268;884.29484;1564.521633091491;0.0;0.0;0.0;0.0
2017-12-07 10:00:00;630.86603;820.12584;1450.991871816296;0.0;0.0;0.0;0.0
2017-12-07 11:00:00;601.10438;781.43569;1382.5400656223408;0.0;0.0;0.0;0.0
2017-12-07 12:00:00;579.828;753.7764;1333.604396704382;0.0;0.0;0.0;0.0
2017-12-07 13:00:00;561.09471;729.42313;1290.5178382930308;0.0;0.0;0.0;0.0
2017-12-07 14:00:00;561.95963;730.54752;1292.5071448918598;0.0;0.0;0.0;0.0
2017-12-07 15:00:00;572.43897;744.17066;1316.6096319610215;0.0;0.0;0.0;0.0
2017-12-07 16:00:00;598.20086;777.66112;1375.861983136745;0.0;0.0;0.0;0.0
2017-12-07 17:00:00;630.38813;819.50457;1449.8927023522199;0.0;0.0;0.0;0.0
2017-12-07 18:00:00;635.4956;826.14427;1461.6398698431071;0.0;0.0;0.0;0.0
2017-12-07 19:00:00;630.72167;819.93817;1450.6598344310382;0.0;0.0;0.0;0.0
2017-12-07 20:00:00;593.1527;771.09852;1364.2512203475092;0.0;0.0;0.0;0.0
2017-12-07 21:00:00;530.66457;689.86394;1220.5285095144172;0.0;0.0;0.0;0.0
2017-12-07 22:00:00;423.50366;550.55476;974.0584187001903;0.0;0.0;0.0;0.0
2017-12-07 23:00:00;418.3438;543.84694;786.9887493464057;0.0;175.202;0.0;0.0
2017-12-08 00:00:00;277.90796;361.28035;810.7110683332639;0.0;0.0;0.0;171.52275
2017-12-08 01:00:00;367.19637;477.35529;844.5516607765136;0.0;0.0;0.0;0.0
2017-12-08 02:00:00;376.83986;489.89181;866.7316691804041;0.0;0.0;0.0;0.0
2017-12-08 03:00:00;398.60994;518.19292;916.8028643558021;0.0;0.0;0.0;0.0
2017-12-08 04:00:00;467.83401;608.18422;1076.0182318674006;0.0;0.0;0.0;0.0
2017-12-08 05:00:00;640.8061;833.04793;1473.8540310857347;0.0;0.0;0.0;0.0
2017-12-08 06:00:00;765.07692;994.59999;1759.6769139873184;0.0;0.0;0.0;0.0
2017-12-08 07:00:00;787.60102;1023.8813;1811.4823406685443;0.0;0.0;0.0;0.0
2017-12-08 08:00:00;779.49217;1013.3398;1792.8319994634849;0.0;0.0;0.0;0.0
2017-12-08 09:00:00;748.17458;972.62695;1720.8015320966178;0.0;0.0;0.0;0.0
2017-12-08 10:00:00;714.56599;928.93578;1643.5017707247152;0.0;0.0;0.0;0.0
2017-12-08 11:00:00;684.46252;889.80127;1574.263792292533;0.0;0.0;0.0;0.0
2017-12-08 12:00:00;661.23548;859.60613;1520.8416065971194;0.0;0.0;0.0;0.0
2017-12-08 13:00:00;645.46269;839.1015;1484.5641965269926;0.0;0.0;0.0;0.0
2017-12-08 14:00:00;647.51322;841.76718;1489.280403239046;0.0;0.0;0.0;0.0
2017-12-08 15:00:00;655.71695;852.43203;1508.1489842272151;0.0;0.0;0.0;0.0
2017-12-08 16:00:00;675.07435;877.59666;1552.671010497584;0.0;0.0;0.0;0.0
2017-12-08 17:00:00;689.96855;896.95911;1586.9276611508692;0.0;0.0;0.0;0.0
2017-12-08 18:00:00;689.8121;896.75573;1586.5678237653688;0.0;0.0;0.0;0.0
2017-12-08 19:00:00;661.34738;859.7516;1521.0989785548127;0.0;0.0;0.0;0.0
2017-12-08 20:00:00;617.52383;802.78097;1420.3047991191681;0.0;0.0;0.0;0.0
2017-12-08 21:00:00;558.52921;726.08797;1284.617174607781;0.0;0.0;0.0;0.0
2017-12-08 22:00:00;462.09602;600.72483;1062.8208542048171;0.0;0.0;0.0;0.0
2017-12-08 23:00:00;382.95812;497.84555;880.8036690332751;0.0;0.0;0.0;0.0
2017-12-09 00:00:00;433.61445;563.69878;997.3132254634784;0.0;0.0;0.0;0.0
2017-12-09 01:00:00;448.72867;583.34727;1032.0759462254275;0.0;0.0;0.0;0.0
2017-12-09 02:00:00;461.43957;599.87144;1061.311000873573;0.0;0.0;0.0;0.0
2017-12-09 03:00:00;480.45662;624.5936;1105.0502239310908;0.0;0.0;0.0;0.0
2017-12-09 04:00:00;563.11333;732.04733;1295.1606640015023;0.0;0.0;0.0;0.0
2017-12-09 05:00:00;743.9886;967.18518;1711.173788727783;0.0;0.0;0.0;0.0
2017-12-09 06:00:00;922.58861;1199.3652;2121.9537942518878;0.0;0.0;0.0;0.0
2017-12-09 07:00:00;916.47862;1191.4222;2107.9008225157345;0.0;0.0;0.0;0.0
2017-12-09 08:00:00;907.95597;1180.3428;2088.2987345066235;0.0;0.0;0.0;0.0
2017-12-09 09:00:00;864.15071;1123.3959;1987.546628926466;0.0;0.0;0.0;0.0
2017-12-09 10:00:00;827.30365;1075.4947;1902.79839059269;0.0;0.0;0.0;0.0
2017-12-09 11:00:00;785.00828;1020.5108;1805.5190431723245;0.0;0.0;0.0;0.0
2017-12-09 12:00:00;756.86325;983.92222;1740.7854717520754;0.0;0.0;0.0;0.0
2017-12-09 13:00:00;748.94535;973.62896;1722.574314186063;0.0;0.0;0.0;0.0
2017-12-09 14:00:00;747.49495;971.74344;1719.2383860912134;0.0;0.0;0.0;0.0
2017-12-09 15:00:00;739.31901;961.11472;1700.4337321835146;0.0;0.0;0.0;0.0
2017-12-09 16:00:00;760.32991;988.42889;1748.7587988753642;0.0;0.0;0.0;0.0
2017-12-09 17:00:00;776.6261;1009.6139;1786.2400294124507;0.0;0.0;0.0;0.0
2017-12-09 18:00:00;749.4256;974.25328;1723.6788871267543;0.0;0.0;0.0;0.0
2017-12-09 19:00:00;745.34722;968.95138;1714.2986038590695;0.0;0.0;0.0;0.0
2017-12-09 20:00:00;721.93625;938.51713;1660.4533842208637;0.0;0.0;0.0;0.0
2017-12-09 21:00:00;672.96703;874.85714;1547.8241620787105;0.0;0.0;0.0;0.0
2017-12-09 22:00:00;545.69608;709.4049;1255.1009843721636;0.0;0.0;0.0;0.0
2017-12-09 23:00:00;465.36245;604.97118;1070.3336341053925;0.0;0.0;0.0;0.0
2017-12-10 00:00:00;502.40707;653.1292;1155.5362705511268;0.0;0.0;0.0;0.0
2017-12-10 01:00:00;516.33574;671.23646;1187.572197176211;0.0;0.0;0.0;0.0
2017-12-10 02:00:00;514.29389;668.58206;1182.8759569413735;0.0;0.0;0.0;0.0
2017-12-10 03:00:00;576.12804;748.96645;1325.094484664205;0.0;0.0;0.0;0.0
2017-12-10 04:00:00;678.81655;882.46152;1561.2780734051396;0.0;0.0;0.0;0.0
2017-12-10 05:00:00;920.16754;1196.2178;2116.3853305746875;0.0;0.0;0.0;0.0
2017-12-10 06:00:00;955.54423;1242.2075;2197.751720761098;0.0;0.0;0.0;0.0
2017-12-10 07:00:00;938.90154;1220.572;2159.473543998183;0.0;0.0;0.0;0.0
2017-12-10 08:00:00;924.28022;1201.5643;2125.8445154949177;0.0;0.0;0.0;0.0
2017-12-10 09:00:00;869.77323;1130.7052;2000.478418088203;0.0;0.0;0.0;0.0
2017-12-10 10:00:00;828.69685;1077.3059;1906.0027600845137;0.0;0.0;0.0;0.0
2017-12-10 11:00:00;810.50655;1053.6585;1864.165070746603;0.0;0.0;0.0;0.0
2017-12-10 12:00:00;792.50868;1030.2613;1822.7699646377832;0.0;0.0;0.0;0.0
2017-12-10 13:00:00;763.20838;992.1709;1755.3792827751379;0.0;0.0;0.0;0.0
2017-12-10 14:00:00;767.06571;997.18542;1764.2511217170597;0.0;0.0;0.0;0.0
2017-12-10 15:00:00;783.83849;1018.99;1802.8285307444642;0.0;0.0;0.0;0.0
2017-12-10 16:00:00;816.87581;1061.9386;1878.814369836006;0.0;0.0;0.0;0.0
2017-12-10 17:00:00;839.13344;1090.8735;1930.0069131229288;0.0;0.0;0.0;0.0
2017-12-10 18:00:00;849.80864;1104.7512;1954.559868755235;0.0;0.0;0.0;0.0
2017-12-10 19:00:00;859.17016;1116.9212;1976.0913639719618;0.0;0.0;0.0;0.0
2017-12-10 20:00:00;820.73649;1066.9574;1887.6939186576299;0.0;0.0;0.0;0.0
2017-12-10 21:00:00;788.14499;1024.5885;1812.7334722673177;0.0;0.0;0.0;0.0
2017-12-10 22:00:00;633.84328;823.99626;1457.839541556696;0.0;0.0;0.0;0.0
2017-12-10 23:00:00;548.46984;713.01079;1261.4806344025317;0.0;0.0;0.0;0.0
2017-12-11 00:00:00;437.79385;569.132;1006.9258549440397;0.0;0.0;0.0;0.0
2017-12-11 01:00:00;455.89659;592.66556;1048.5621515035007;0.0;0.0;0.0;0.0
2017-12-11 02:00:00;468.13586;608.57662;1076.7124881409445;0.0;0.0;0.0;0.0
2017-12-11 03:00:00;494.52953;642.88838;1137.4179106536387;0.0;0.0;0.0;0.0
2017-12-11 04:00:00;578.73978;752.36171;1331.1014878780336;0.0;0.0;0.0;0.0
2017-12-11 05:00:00;788.76996;1025.4009;1814.1709077102423;0.0;0.0;0.0;0.0
2017-12-11 06:00:00;1022.997;1329.8961;2177.6911482904275;0.0;175.202;0.0;0.0
2017-12-11 07:00:00;981.24678;1275.6208;2253.1883518934674;0.0;3.6792419;0.0;0.0
2017-12-11 08:00:00;896.14456;1164.9879;2232.6552468066943;0.0;0.0;0.0;171.52275
2017-12-11 09:00:00;931.1806;1210.5348;2141.71538918373;0.0;0.0;0.0;0.0
2017-12-11 10:00:00;888.8195;1155.4654;2044.28485358768;0.0;0.0;0.0;0.0
2017-12-11 11:00:00;850.9203;1106.1964;1957.11669855741;0.0;0.0;0.0;0.0
2017-12-11 12:00:00;820.91662;1067.1916;1888.1082271963578;0.0;0.0;0.0;0.0
2017-12-11 13:00:00;800.14333;1040.1863;1840.3296597944957;0.0;0.0;0.0;0.0
2017-12-11 14:00:00;802.28508;1042.9706;1845.2556855296184;0.0;0.0;0.0;0.0
2017-12-11 15:00:00;812.16684;1055.8169;1867.983736411309;0.0;0.0;0.0;0.0
2017-12-11 16:00:00;835.21851;1085.7841;1921.0025688900193;0.0;0.0;0.0;0.0
2017-12-11 17:00:00;852.78643;1108.6224;1961.4087855996245;0.0;0.0;0.0;0.0
2017-12-11 18:00:00;851.59702;1107.0761;1958.6731376977593;0.0;0.0;0.0;0.0
2017-12-11 19:00:00;814.00723;1058.2094;1872.2166391878784;0.0;0.0;0.0;0.0
2017-12-11 20:00:00;757.86103;985.21934;1743.0803682981984;0.0;0.0;0.0;0.0
2017-12-11 21:00:00;685.58785;891.26421;1576.8520590215953;0.0;0.0;0.0;0.0
2017-12-11 22:00:00;568.61528;739.19987;1307.8151549311726;0.0;0.0;0.0;0.0
2017-12-11 23:00:00;474.30109;616.59142;1090.8925092361735;0.0;0.0;0.0;0.0
2017-12-12 00:00:00;401.54667;522.01067;923.5573376270097;0.0;0.0;0.0;0.0
2017-12-12 01:00:00;418.21792;543.68329;961.9012121491229;0.0;0.0;0.0;0.0
2017-12-12 02:00:00;429.33449;558.13484;987.4693298461406;0.0;0.0;0.0;0.0
2017-12-12 03:00:00;453.81713;589.96226;1043.7793908187782;0.0;0.0;0.0;0.0
2017-12-12 04:00:00;531.79921;691.33897;1223.138184313981;0.0;0.0;0.0;0.0
2017-12-12 05:00:00;726.46882;944.40947;1670.878296364122;0.0;0.0;0.0;0.0
2017-12-12 06:00:00;869.94402;1130.9272;2000.8712474276563;0.0;0.0;0.0;0.0
2017-12-12 07:00:00;897.9715;1167.363;2065.3344608411276;0.0;0.0;0.0;0.0
2017-12-12 08:00:00;889.28199;1156.0666;2045.3485822044836;0.0;0.0;0.0;0.0
2017-12-12 09:00:00;853.28085;1109.2651;1962.5459625132698;0.0;0.0;0.0;0.0
2017-12-12 10:00:00;814.68328;1059.0883;1873.7715406475745;0.0;0.0;0.0;0.0
2017-12-12 11:00:00;780.13728;1014.1785;1794.3157434601578;0.0;0.0;0.0;0.0
2017-12-12 12:00:00;753.10578;979.03751;1732.143291427724;0.0;0.0;0.0;0.0
2017-12-12 13:00:00;734.55569;954.9224;1689.4780834772798;0.0;0.0;0.0;0.0
2017-12-12 14:00:00;736.69641;957.70534;1694.4017480452342;0.0;0.0;0.0;0.0
2017-12-12 15:00:00;822.0716;1068.6931;1715.562677978252;0.0;175.202;0.0;0.0
2017-12-12 16:00:00;692.88925;900.75602;1765.168025577892;0.0;0.0;0.0;171.52275
2017-12-12 17:00:00;783.97608;1019.1689;1803.1449952365795;0.0;0.0;0.0;0.0
2017-12-12 18:00:00;783.30536;1018.297;1801.6023290526757;0.0;0.0;0.0;0.0
2017-12-12 19:00:00;749.77897;974.71265;1724.491620296458;0.0;0.0;0.0;0.0
2017-12-12 20:00:00;699.0047;908.70611;1607.7108052287851;0.0;0.0;0.0;0.0
2017-12-12 21:00:00;632.28016;821.96421;1454.2443663874083;0.0;0.0;0.0;0.0
2017-12-12 22:00:00;523.75868;680.88629;1204.6449712165313;0.0;0.0;0.0;0.0
2017-12-12 23:00:00;435.58519;566.26075;1001.8459347785786;0.0;0.0;0.0;0.0
2017-12-13 00:00:00;419.52873;545.38735;964.9160788190509;0.0;0.0;0.0;0.0
2017-12-13 01:00:00;436.91292;567.9868;1004.8997212956979;0.0;0.0;0.0;0.0
2017-12-13 02:00:00;448.57706;583.15018;1031.7272406241675;0.0;0.0;0.0;0.0
2017-12-13 03:00:00;474.03455;616.24492;1090.279468631673;0.0;0.0;0.0;0.0
2017-12-13 04:00:00;555.17422;721.72648;1276.9006980244374;0.0;0.0;0.0;0.0
2017-12-13 05:00:00;757.65344;984.94947;1742.6029068829782;0.0;0.0;0.0;0.0
2017-12-13 06:00:00;908.27086;1180.7521;2089.022988571647;0.0;0.0;0.0;0.0
2017-12-13 07:00:00;938.46208;1220.0007;2158.4627861471636;0.0;0.0;0.0;0.0
2017-12-13 08:00:00;929.59527;1208.4739;2138.0691214022086;0.0;0.0;0.0;0.0
2017-12-13 09:00:00;891.85911;1159.4168;2051.2759472516723;0.0;0.0;0.0;0.0
2017-12-13 10:00:00;851.4151;1106.8396;1958.2547352633958;0.0;0.0;0.0;0.0
2017-12-13 11:00:00;815.22575;1059.7935;1875.0192302257801;0.0;0.0;0.0;0.0
2017-12-13 12:00:00;786.76558;1022.7953;1809.5608278864881;0.0;0.0;0.0;0.0
2017-12-13 13:00:00;767.16215;997.31079;1764.4729400760905;0.0;0.0;0.0;0.0
2017-12-13 14:00:00;769.32345;1000.1205;1769.4439433625855;0.0;0.0;0.0;0.0
2017-12-13 15:00:00;778.87942;1012.5432;1791.4226627754958;0.0;0.0;0.0;0.0
2017-12-13 16:00:00;801.22705;1041.5952;1842.8222207064587;0.0;0.0;0.0;0.0
2017-12-13 17:00:00;818.30352;1063.7946;1882.0981052743823;0.0;0.0;0.0;0.0
2017-12-13 18:00:00;817.41477;1062.6392;1880.0539700863333;0.0;0.0;0.0;0.0
2017-12-13 19:00:00;781.96626;1016.5561;1798.522394847314;0.0;0.0;0.0;0.0
2017-12-13 20:00:00;728.59368;947.17179;1675.7654708114662;0.0;0.0;0.0;0.0
2017-12-13 21:00:00;659.06689;856.78696;1515.853846930979;0.0;0.0;0.0;0.0
2017-12-13 22:00:00;546.20252;710.06327;1256.2657884039174;0.0;0.0;0.0;0.0
2017-12-13 23:00:00;454.83454;591.28491;1046.1194486593868;0.0;0.0;0.0;0.0
2017-12-14 00:00:00;413.21648;537.18142;950.3978997878293;0.0;0.0;0.0;0.0
2017-12-14 01:00:00;430.3483;559.45279;989.8010934839585;0.0;0.0;0.0;0.0
2017-12-14 02:00:00;441.83046;574.37959;1016.210051060261;0.0;0.0;0.0;0.0
2017-12-14 03:00:00;466.91559;606.99026;1073.9058476864618;0.0;0.0;0.0;0.0
2017-12-14 04:00:00;546.87188;710.93344;1257.8053175109044;0.0;0.0;0.0;0.0
2017-12-14 05:00:00;746.39915;970.3189;1716.718049008961;0.0;0.0;0.0;0.0
2017-12-14 06:00:00;894.59468;1162.9731;2057.567761674174;0.0;0.0;0.0;0.0
2017-12-14 07:00:00;924.27318;1201.5551;2125.8283058163843;0.0;0.0;0.0;0.0
2017-12-14 08:00:00;915.53808;1190.1995;2105.7375866275797;0.0;0.0;0.0;0.0
2017-12-14 09:00:00;878.38987;1141.9068;2020.2967051714604;0.0;0.0;0.0;0.0
2017-12-14 10:00:00;838.572;1090.1436;1928.7155960313582;0.0;0.0;0.0;0.0
2017-12-14 11:00:00;802.93708;1043.8182;1846.7552827117945;0.0;0.0;0.0;0.0
2017-12-14 12:00:00;851.10216;1106.4328;1782.332977652037;0.0;175.202;0.0;0.0
2017-12-14 13:00:00;681.06271;885.38152;1737.9669755677692;0.0;0.0;0.0;171.52275
2017-12-14 14:00:00;757.76854;985.0991;1742.8676380836794;0.0;0.0;0.0;0.0
