from;B-ch4-boiler_large;B-ch4-bpchp;B-electricity-heatpump_large;B-electricity-pth;B-h2-bpchp;B-heat_central;B-heat_central;B-heat_central;B-heat_central-shortage;B-heat_central-storage
2017-06-20 05:00:00;0.0;0.0;0.0;0.0;427.15541;265.66820194403704;0.0;161.48721;0.0;0.0
2017-06-20 06:00:00;0.0;0.0;0.0;0.0;427.15541;315.1578987555654;0.0;111.99751;0.0;0.0
2017-06-20 07:00:00;0.0;0.0;0.0;0.0;427.15541;303.8620578473434;0.0;123.29336;0.0;0.0
2017-06-20 08:00:00;0.0;0.0;0.0;0.0;427.15541;243.85238867835898;0.0;183.30302;0.0;0.0
2017-06-20 09:00:00;0.0;0.0;0.0;0.0;427.15541;239.80969117664227;0.0;187.34572;0.0;0.0
2017-06-20 10:00:00;0.0;0.0;0.0;0.0;427.15541;224.33525055154743;0.0;202.82016;0.0;0.0
2017-06-20 11:00:00;0.0;0.0;0.0;0.0;427.15541;224.1466634005475;0.0;203.00875;0.0;0.0
2017-06-20 12:00:00;0.0;0.0;0.0;0.0;427.15541;217.75583926228228;0.0;209.39957;0.0;0.0
2017-06-20 13:00:00;0.0;0.0;0.0;0.0;427.15541;185.86643048255425;0.0;241.28898;0.0;0.0
2017-06-20 14:00:00;0.0;0.0;0.0;0.0;415.45258;185.2244692316482;0.0;230.22812;0.0;0.0
2017-06-20 15:00:00;0.0;0.0;0.0;0.0;427.15541;167.04512951857646;0.0;260.11028;0.0;0.0
2017-06-20 16:00:00;0.0;0.0;0.0;0.0;427.15541;177.195839555852;0.0;249.95957;0.0;0.0
2017-06-20 17:00:00;0.0;0.0;0.0;0.0;427.15541;200.04034150013916;0.0;227.11507;0.0;0.0
2017-06-20 18:00:00;0.0;0.0;0.0;0.0;427.15541;202.33605993418476;0.0;224.81935;0.0;0.0
2017-06-20 19:00:00;0.0;0.0;0.0;0.0;0.0;214.1998173227502;0.0;0.0;0.0;214.19982
2017-06-20 20:00:00;0.0;0.0;0.0;0.0;0.0;227.19430117156924;0.0;0.0;0.0;227.1943
2017-06-20 21:00:00;0.0;0.0;0.0;0.0;0.0;205.47360271231204;0.0;0.0;0.0;205.4736
2017-06-20 22:00:00;0.0;0.0;0.0;0.0;0.0;155.66739473200934;0.0;0.0;0.0;155.66739
2017-06-20 23:00:00;0.0;0.0;0.0;0.0;0.0;99.79102977324344;0.0;0.0;0.0;99.79103
2017-06-21 00:00:00;0.0;0.0;0.0;0.0;0.0;91.97666381335873;0.0;0.0;0.0;91.976664
2017-06-21 01:00:00;0.0;0.0;0.0;0.0;0.0;93.37959304025684;0.0;0.0;0.0;93.379593
2017-06-21 02:00:00;0.0;0.0;0.0;0.0;0.0;91.77999574340389;0.0;0.0;0.0;91.779996
2017-06-21 03:00:00;0.0;0.0;0.0;0.0;0.0;110.20676765219702;0.0;0.0;0.0;110.20677
2017-06-21 04:00:00;0.0;0.0;0.0;0.0;0.0;186.89552853242265;0.0;0.0;0.0;186.89553
2017-06-21 05:00:00;0.0;0.0;0.0;0.0;427.15541;340.84543812601237;0.0;86.309975;0.0;0.0
2017-06-21 06:00:00;0.0;0.0;0.0;0.0;427.15541;400.35137852554493;0.0;26.804034;0.0;0.0
2017-06-21 07:00:00;0.0;0.0;0.0;0.0;427.15541;371.2875189112693;0.0;55.867894;0.0;0.0
2017-06-21 08:00:00;0.0;0.0;0.0;0.0;427.15541;312.47995181960306;0.0;114.67546;0.0;0.0
2017-06-21 09:00:00;0.0;0.0;0.0;0.0;427.15541;304.9577819030507;0.0;122.19763;0.0;0.0
2017-06-21 10:00:00;0.0;0.0;0.0;0.0;427.15541;271.6702383155313;0.0;155.48517;0.0;0.0
2017-06-21 11:00:00;0.0;0.0;0.0;0.0;427.15541;256.3590824906581;0.0;170.79633;0.0;0.0
2017-06-21 12:00:00;0.0;0.0;0.0;0.0;427.15541;245.44874359548606;0.0;181.70667;0.0;0.0
2017-06-21 13:00:00;0.0;0.0;0.0;0.0;427.15541;221.5762060048114;0.0;205.57921;0.0;0.0
2017-06-21 14:00:00;0.0;0.0;0.0;0.0;427.15541;213.71462020751446;0.0;213.44079;0.0;0.0
2017-06-21 15:00:00;0.0;0.0;0.0;0.0;427.15541;204.17438560512872;0.0;222.98103;0.0;0.0
2017-06-21 16:00:00;0.0;0.0;0.0;0.0;427.15541;215.08640296413472;0.0;212.06901;0.0;0.0
2017-06-21 17:00:00;0.0;0.0;0.0;0.0;0.0;228.00242777877216;0.0;0.0;0.0;228.00243
2017-06-21 18:00:00;0.0;0.0;0.0;0.0;0.0;247.74457682323893;0.0;0.0;0.0;247.74458
2017-06-21 19:00:00;0.0;0.0;0.0;0.0;0.0;273.1121163007062;0.0;0.0;0.0;273.11212
2017-06-21 20:00:00;0.0;0.0;0.0;0.0;0.0;281.7299197696542;0.0;0.0;0.0;281.72992
2017-06-21 21:00:00;0.0;0.0;0.0;0.0;0.0;256.89827399870944;0.0;0.0;0.0;256.89827
2017-06-21 22:00:00;0.0;0.0;0.0;0.0;0.0;199.7634024943651;0.0;0.0;0.0;199.7634
2017-06-21 23:00:00;0.0;0.0;0.0;0.0;0.0;128.93088536926564;0.0;0.0;0.0;128.93089
2017-06-22 00:00:00;0.0;0.0;0.0;0.0;0.0;78.92746084693118;0.0;0.0;0.0;78.927461
2017-06-22 01:00:00;0.0;0.0;0.0;0.0;0.0;84.04724164442938;0.0;0.0;0.0;84.047242
2017-06-22 02:00:00;0.0;0.0;0.0;0.0;0.0;81.47867810524815;0.0;0.0;0.0;81.478678
2017-06-22 03:00:00;0.0;0.0;0.0;0.0;0.0;87.68093766670724;0.0;0.0;0.0;87.680938
2017-06-22 04:00:00;0.0;0.0;0.0;0.0;0.0;154.54572271241557;0.0;0.0;0.0;154.54572
2017-06-22 05:00:00;0.0;0.0;0.0;0.0;0.0;313.33459766767936;0.0;0.0;0.0;313.3346
2017-06-22 06:00:00;0.0;0.0;0.0;0.0;427.15541;371.7184079546735;0.0;55.437005;0.0;0.0
2017-06-22 07:00:00;0.0;0.0;0.0;0.0;427.15541;357.5817811825214;0.0;69.573632;0.0;0.0
2017-06-22 08:00:00;0.0;0.0;0.0;0.0;427.15541;286.3180752310816;0.0;140.83734;0.0;0.0
2017-06-22 09:00:00;0.0;0.0;0.0;0.0;427.15541;281.5225261877046;0.0;145.63289;0.0;0.0
2017-06-22 10:00:00;0.0;0.0;0.0;0.0;426.51392;263.52766643768183;0.0;162.98626;0.0;0.0
2017-06-22 11:00:00;0.0;0.0;0.0;0.0;426.50551;263.26347214432553;0.0;163.24204;0.0;0.0
2017-06-22 12:00:00;0.0;0.0;0.0;0.0;394.82504;255.57313643422677;0.0;139.2519;0.0;0.0
2017-06-22 13:00:00;0.0;0.0;0.0;0.0;398.31159;217.92786703018788;0.0;180.38372;0.0;0.0
2017-06-22 14:00:00;0.0;0.0;0.0;0.0;414.93985;217.1289890365868;0.0;197.81086;0.0;0.0
2017-06-22 15:00:00;0.0;0.0;0.0;0.0;408.78956;195.87702367670903;0.0;212.91254;0.0;0.0
2017-06-22 16:00:00;0.0;0.0;0.0;0.0;416.47813;207.724578149841;0.0;208.75356;0.0;0.0
2017-06-22 17:00:00;0.0;0.0;0.0;0.0;403.04324;234.57532967371915;0.0;168.46791;0.0;0.0
2017-06-22 18:00:00;0.0;0.0;0.0;0.0;427.15541;237.24727793793065;0.0;189.90814;0.0;0.0
2017-06-22 19:00:00;0.0;0.0;0.0;0.0;427.15541;251.51082459274377;0.0;175.64459;0.0;0.0
2017-06-22 20:00:00;0.0;0.0;0.0;0.0;427.15541;266.71348867127057;0.0;160.44192;0.0;0.0
2017-06-22 21:00:00;0.0;0.0;0.0;0.0;427.15541;240.91902545099518;0.0;186.23639;0.0;0.0
2017-06-22 22:00:00;0.0;0.0;0.0;0.0;427.15541;182.34872087259103;0.0;244.80669;0.0;0.0
2017-06-22 23:00:00;0.0;0.0;0.0;0.0;427.15541;116.8294666274942;0.0;310.32595;0.0;0.0
2017-06-23 00:00:00;0.0;0.0;0.0;0.0;427.15541;93.84087970751101;0.0;333.31453;0.0;0.0
2017-06-23 01:00:00;0.0;0.0;0.0;0.0;427.15541;95.27798143735603;0.0;331.87743;0.0;0.0
2017-06-23 02:00:00;0.0;0.0;0.0;0.0;427.15541;93.65199059426295;0.0;333.50342;0.0;0.0
2017-06-23 03:00:00;0.0;0.0;0.0;0.0;427.15541;112.46692811473687;0.0;314.68848;0.0;0.0
2017-06-23 04:00:00;0.0;0.0;0.0;0.0;427.15541;190.70268123279504;0.0;236.45273;0.0;0.0
2017-06-23 05:00:00;0.0;0.0;0.0;0.0;427.15541;347.8385196027931;0.0;79.316893;0.0;0.0
2017-06-23 06:00:00;0.0;0.0;0.0;0.0;427.15541;408.5864396775666;0.0;18.568973;0.0;0.0
2017-06-23 07:00:00;0.0;0.0;0.0;0.0;427.15541;378.9441253724545;0.0;48.211288;0.0;0.0
2017-06-23 08:00:00;0.0;0.0;0.0;0.0;427.15541;318.87062566889773;0.0;108.28479;0.0;0.0
2017-06-23 09:00:00;0.0;0.0;0.0;0.0;427.15541;311.16854412722694;0.0;115.98687;0.0;0.0
2017-06-23 10:00:00;0.0;0.0;0.0;0.0;427.15541;277.199299248427;0.0;149.95611;0.0;0.0
2017-06-23 11:00:00;0.0;0.0;0.0;0.0;427.15541;261.555428482439;0.0;165.59998;0.0;0.0
2017-06-23 12:00:00;0.0;0.0;0.0;0.0;427.15541;250.42319790117537;0.0;176.73222;0.0;0.0
2017-06-23 13:00:00;0.0;0.0;0.0;0.0;427.15541;226.06046831898527;0.0;201.09494;0.0;0.0
2017-06-23 14:00:00;0.0;0.0;0.0;0.0;427.15541;218.02630038635533;0.0;209.12911;0.0;0.0
2017-06-23 15:00:00;0.0;0.0;0.0;0.0;427.15541;208.2989914296524;0.0;218.85642;0.0;0.0
2017-06-23 16:00:00;0.0;0.0;0.0;0.0;427.15541;219.42141169338223;0.0;207.734;0.0;0.0
2017-06-23 17:00:00;0.0;0.0;0.0;0.0;427.15541;232.6013012587389;0.0;194.55411;0.0;0.0
2017-06-23 18:00:00;0.0;0.0;0.0;0.0;157.24836;252.75794173292314;0.0;0.0;0.0;95.509579
2017-06-23 19:00:00;0.0;0.0;0.0;0.0;0.0;278.6608684847265;0.0;0.0;0.0;278.66087
2017-06-23 20:00:00;0.0;0.0;0.0;0.0;0.0;287.4483058719622;0.0;0.0;0.0;287.44831
2017-06-23 21:00:00;0.0;0.0;0.0;0.0;0.0;262.0829322685546;0.0;0.0;0.0;262.08293
2017-06-23 22:00:00;0.0;0.0;0.0;0.0;0.0;203.7810491414805;0.0;0.0;0.0;203.78105
2017-06-23 23:00:00;0.0;0.0;0.0;0.0;0.0;131.5294592611733;0.0;0.0;0.0;131.52946
2017-06-24 00:00:00;0.0;0.0;0.0;0.0;0.0;102.0854651329035;0.0;0.0;0.0;102.08547
2017-06-24 01:00:00;0.0;0.0;0.0;0.0;0.0;102.12750278713098;0.0;0.0;0.0;102.1275
2017-06-24 02:00:00;0.0;0.0;0.0;0.0;0.0;98.19839876961402;0.0;0.0;0.0;98.198399
2017-06-24 03:00:00;0.0;0.0;0.0;0.0;0.0;117.9827852383095;0.0;0.0;0.0;117.98279
2017-06-24 04:00:00;0.0;0.0;0.0;0.0;187.17362;198.20283475272103;0.0;0.0;0.0;11.02921
2017-06-24 05:00:00;0.0;0.0;0.0;0.0;427.15541;354.44503794744816;0.0;72.710375;0.0;0.0
2017-06-24 06:00:00;0.0;0.0;0.0;0.0;427.15541;417.83857061549816;0.0;9.3168423;0.0;0.0
2017-06-24 07:00:00;0.0;0.0;0.0;0.0;427.15541;385.01787179972257;0.0;42.137541;0.0;0.0
2017-06-24 08:00:00;0.0;0.0;0.0;0.0;427.15541;330.66565147869613;0.0;96.489761;0.0;0.0
2017-06-24 09:00:00;0.0;0.0;0.0;0.0;427.15541;323.1955051754378;0.0;103.95991;0.0;0.0
2017-06-24 10:00:00;0.0;0.0;0.0;0.0;427.15541;291.9654499639855;0.0;135.18996;0.0;0.0
2017-06-24 11:00:00;0.0;0.0;0.0;0.0;427.15541;272.80800678499406;0.0;154.34741;0.0;0.0
2017-06-24 12:00:00;0.0;0.0;0.0;0.0;427.15541;261.04293608896495;0.0;166.11248;0.0;0.0
2017-06-24 13:00:00;0.0;0.0;0.0;0.0;427.15541;237.76977143323163;0.0;189.38564;0.0;0.0
2017-06-24 14:00:00;0.0;0.0;0.0;0.0;427.15541;232.7650409290549;0.0;194.39037;0.0;0.0
2017-06-24 15:00:00;0.0;0.0;0.0;0.0;427.15541;221.57058770942575;0.0;205.58483;0.0;0.0
2017-06-24 16:00:00;0.0;0.0;0.0;0.0;427.15541;233.66859055812284;0.0;193.48682;0.0;0.0
2017-06-24 17:00:00;0.0;0.0;0.0;0.0;427.15541;244.81544602648387;0.0;182.33997;0.0;0.0
2017-06-24 18:00:00;0.0;0.0;0.0;0.0;427.15541;260.03566497984065;0.0;167.11975;0.0;0.0
2017-06-24 19:00:00;0.0;0.0;0.0;0.0;427.15541;286.6185546963396;0.0;140.53686;0.0;0.0
2017-06-24 20:00:00;0.0;0.0;0.0;0.0;365.803;294.93430849592454;0.0;70.868696;0.0;0.0
2017-06-24 21:00:00;0.0;0.0;0.0;0.0;427.15541;271.37174997691505;0.0;155.78366;0.0;0.0
2017-06-24 22:00:00;0.0;0.0;0.0;0.0;427.15541;211.55273748183558;0.0;215.60268;0.0;0.0
2017-06-24 23:00:00;0.0;0.0;0.0;0.0;427.15541;134.71006240445578;0.0;292.44535;0.0;0.0
2017-06-25 00:00:00;0.0;0.0;0.0;0.0;427.15541;104.80021414697357;0.0;322.3552;0.0;0.0
2017-06-25 01:00:00;0.0;0.0;0.0;0.0;427.15541;106.66946076613405;0.0;320.48595;0.0;0.0
2017-06-25 02:00:00;0.0;0.0;0.0;0.0;427.15541;109.61334410591807;0.0;317.54207;0.0;0.0
2017-06-25 03:00:00;0.0;0.0;0.0;0.0;427.15541;128.19977376575008;0.0;298.95564;0.0;0.0
2017-06-25 04:00:00;0.0;0.0;0.0;0.0;427.15541;216.80071490253346;0.0;210.3547;0.0;0.0
2017-06-25 05:00:00;0.0;0.0;0.0;0.0;427.15541;386.4401906814508;0.0;40.715222;0.0;0.0
2017-06-25 06:00:00;0.0;0.0;0.0;0.0;427.15541;447.56958700836145;0.0;0.0;0.0;20.414174
2017-06-25 07:00:00;0.0;0.0;0.0;0.0;427.15541;414.78068583124974;0.0;12.374727;0.0;0.0
2017-06-25 08:00:00;0.0;0.0;0.0;0.0;427.15541;348.0771148751775;0.0;79.078298;0.0;0.0
2017-06-25 09:00:00;0.0;0.0;0.0;0.0;427.15541;339.299129333712;0.0;87.856284;0.0;0.0
2017-06-25 10:00:00;0.0;0.0;0.0;0.0;427.15541;302.551744048727;0.0;124.60367;0.0;0.0
2017-06-25 11:00:00;0.0;0.0;0.0;0.0;427.15541;286.197279804854;0.0;140.95813;0.0;0.0
2017-06-25 12:00:00;0.0;0.0;0.0;0.0;427.15541;273.58673672169937;0.0;153.56868;0.0;0.0
2017-06-25 13:00:00;0.0;0.0;0.0;0.0;427.15541;248.26218267440305;0.0;178.89323;0.0;0.0
2017-06-25 14:00:00;0.0;0.0;0.0;0.0;427.15541;239.51385947362786;0.0;187.64155;0.0;0.0
2017-06-25 15:00:00;0.0;0.0;0.0;0.0;427.15541;228.18504550721622;0.0;198.97037;0.0;0.0
2017-06-25 16:00:00;0.0;0.0;0.0;0.0;427.15541;242.28038774559178;0.0;184.87503;0.0;0.0
2017-06-25 17:00:00;0.0;0.0;0.0;0.0;427.15541;258.5930858623827;0.0;168.56233;0.0;0.0
2017-06-25 18:00:00;0.0;0.0;0.0;0.0;0.0;279.9117860416074;0.0;0.0;0.0;279.91179
2017-06-25 19:00:00;0.0;0.0;0.0;0.0;0.0;304.65315920143206;0.0;0.0;0.0;304.65316
2017-06-25 20:00:00;0.0;0.0;0.0;0.0;113.82434;317.58029038383927;0.0;0.0;0.0;203.75595
2017-06-25 21:00:00;0.0;0.0;0.0;0.0;293.68128;293.6812754793681;0.0;0.0;0.0;0.0
2017-06-25 22:00:00;0.0;0.0;0.0;0.0;227.18356;227.18355674675425;0.0;0.0;0.0;0.0
2017-06-25 23:00:00;0.0;0.0;0.0;0.0;393.00374;146.03503499378442;0.0;246.96871;0.0;0.0
2017-06-26 00:00:00;0.0;0.0;0.0;0.0;348.68954;122.55462454151315;0.0;226.13491;0.0;0.0
2017-06-26 01:00:00;0.0;0.0;0.0;0.0;124.54007;124.54006865946502;0.0;0.0;0.0;0.0
2017-06-26 02:00:00;0.0;0.0;0.0;0.0;122.52509;122.52509417701992;0.0;0.0;0.0;0.0
2017-06-26 03:00:00;0.0;0.0;0.0;0.0;147.34341;147.34340785352111;0.0;0.0;0.0;0.0
2017-06-26 04:00:00;0.0;0.0;0.0;0.0;249.27027;249.2702747473072;0.0;0.0;0.0;0.0
2017-06-26 05:00:00;0.0;0.0;0.0;0.0;427.15541;455.442992729129;0.0;0.0;0.0;28.28758
2017-06-26 06:00:00;0.0;0.0;0.0;0.0;427.15541;535.3315705503427;0.0;0.0;0.0;108.17616
2017-06-26 07:00:00;0.0;0.0;0.0;0.0;427.15541;496.9254624407449;0.0;0.0;0.0;69.770049
2017-06-26 08:00:00;0.0;0.0;0.0;0.0;427.15541;417.09424139023594;0.0;10.061172;0.0;0.0
2017-06-26 09:00:00;0.0;0.0;0.0;0.0;425.59616;406.46310805317455;0.0;19.13305;0.0;0.0
2017-06-26 10:00:00;0.0;0.0;0.0;0.0;427.15541;362.0617148184866;0.0;65.093698;0.0;0.0
2017-06-26 11:00:00;0.0;0.0;0.0;0.0;426.30316;341.18676421069074;0.0;85.116394;0.0;0.0
2017-06-26 12:00:00;0.0;0.0;0.0;0.0;415.28767;326.6874417118375;0.0;88.60023;0.0;0.0
2017-06-26 13:00:00;0.0;0.0;0.0;0.0;409.27036;294.77858808726364;0.0;114.49178;0.0;0.0
2017-06-26 14:00:00;0.0;0.0;0.0;0.0;414.76785;284.0315293234816;0.0;130.73632;0.0;0.0
2017-06-26 15:00:00;0.0;0.0;0.0;0.0;427.15541;271.475804720107;0.0;155.67961;0.0;0.0
2017-06-26 16:00:00;0.0;0.0;0.0;0.0;427.15541;285.7208875251044;0.0;141.43453;0.0;0.0
2017-06-26 17:00:00;0.0;0.0;0.0;0.0;427.15541;302.9490842830233;0.0;124.20633;0.0;0.0
2017-06-26 18:00:00;0.0;0.0;0.0;0.0;0.0;329.55197777801004;0.0;0.0;0.0;329.55198
2017-06-26 19:00:00;0.0;0.0;0.0;0.0;0.0;363.76371582241643;0.0;0.0;0.0;363.76372
2017-06-26 20:00:00;0.0;0.0;0.0;0.0;0.0;375.14319356388916;0.0;0.0;0.0;375.14319
2017-06-26 21:00:00;0.0;0.0;0.0;0.0;0.0;341.48378632696256;0.0;0.0;0.0;341.48379
2017-06-26 22:00:00;0.0;0.0;0.0;0.0;0.0;265.29988043594784;0.0;0.0;0.0;265.29988
2017-06-26 23:00:00;0.0;0.0;0.0;0.0;0.0;171.4477335890311;0.0;0.0;0.0;171.44773
2017-06-27 00:00:00;0.0;0.0;0.0;0.0;0.0;132.05948121225472;0.0;0.0;0.0;132.05948
2017-06-27 01:00:00;0.0;0.0;0.0;0.0;0.0;134.22488744567352;0.0;0.0;0.0;134.22489
2017-06-27 02:00:00;0.0;0.0;0.0;0.0;0.0;132.08065790692876;0.0;0.0;0.0;132.08066
2017-06-27 03:00:00;0.0;0.0;0.0;0.0;0.0;158.88871391945642;0.0;0.0;0.0;158.88871
2017-06-27 04:00:00;0.0;0.0;0.0;0.0;0.0;268.6819457816946;0.0;0.0;0.0;268.68195
2017-06-27 05:00:00;0.0;0.0;0.0;0.0;427.15541;491.1276026892641;0.0;0.0;0.0;63.97219
2017-06-27 06:00:00;0.0;0.0;0.0;0.0;427.15541;577.3682953164424;0.0;0.0;0.0;150.21288
2017-06-27 07:00:00;0.0;0.0;0.0;0.0;427.15541;536.0368444619099;0.0;0.0;0.0;108.88143
2017-06-27 08:00:00;0.0;0.0;0.0;0.0;427.15541;449.6803736523691;0.0;0.0;0.0;22.524961
2017-06-27 09:00:00;0.0;0.0;0.0;0.0;427.15541;438.0978406558059;0.0;0.0;0.0;10.942428
2017-06-27 10:00:00;0.0;0.0;0.0;0.0;427.15541;390.2257471162323;0.0;36.929666;0.0;0.0
2017-06-27 11:00:00;0.0;0.0;0.0;0.0;427.15541;367.6294521508062;0.0;59.525961;0.0;0.0
2017-06-27 12:00:00;0.0;0.0;0.0;0.0;427.15541;352.0048311715939;0.0;75.150582;0.0;0.0
2017-06-27 13:00:00;0.0;0.0;0.0;0.0;427.15541;317.5939682465628;0.0;109.56144;0.0;0.0
2017-06-27 14:00:00;0.0;0.0;0.0;0.0;427.15541;305.9532632497302;0.0;121.20215;0.0;0.0
2017-06-27 15:00:00;0.0;0.0;0.0;0.0;427.15541;292.4536744988791;0.0;134.70174;0.0;0.0
2017-06-27 16:00:00;0.0;0.0;0.0;0.0;307.75101;307.7510140964631;0.0;0.0;0.0;0.0
2017-06-27 17:00:00;0.0;0.0;0.0;0.0;326.3236;326.3235950277198;0.0;0.0;0.0;0.0
2017-06-27 18:00:00;0.0;0.0;0.0;0.0;355.05503;355.0550281587849;0.0;0.0;0.0;0.0
2017-06-27 19:00:00;0.0;0.0;0.0;0.0;392.01528;392.0152844342847;0.0;0.0;0.0;0.0
2017-06-27 20:00:00;0.0;0.0;0.0;0.0;404.25444;404.25444065444947;0.0;0.0;0.0;0.0
2017-06-27 21:00:00;0.0;0.0;0.0;0.0;367.84889;367.84889303285365;0.0;0.0;0.0;0.0
2017-06-27 22:00:00;0.0;0.0;0.0;0.0;285.72208;285.72207862057735;0.0;0.0;0.0;0.0
2017-06-27 23:00:00;0.0;0.0;0.0;0.0;184.67576;184.6757604432197;0.0;0.0;0.0;0.0
2017-06-28 00:00:00;0.0;0.0;0.0;0.0;105.8692;105.86920478007835;0.0;0.0;0.0;0.0
2017-06-28 01:00:00;0.0;0.0;0.0;0.0;107.53011;107.53010849104288;0.0;0.0;0.0;0.0
2017-06-28 02:00:00;0.0;0.0;0.0;0.0;105.73646;105.73645885188783;0.0;0.0;0.0;0.0
2017-06-28 03:00:00;0.0;0.0;0.0;0.0;229.2735;127.05960648067487;0.0;102.21389;0.0;0.0
2017-06-28 04:00:00;0.0;0.0;0.0;0.0;427.15541;215.25622315361394;0.0;211.89919;0.0;0.0
2017-06-28 05:00:00;0.0;0.0;0.0;0.0;427.15541;392.94289495951847;0.0;34.212518;0.0;0.0
2017-06-28 06:00:00;0.0;0.0;0.0;0.0;427.15541;461.70587805328523;0.0;0.0;0.0;34.550465
2017-06-28 07:00:00;0.0;0.0;0.0;0.0;427.15541;428.3533182186488;0.0;0.0;0.0;1.1979053
2017-06-28 08:00:00;0.0;0.0;0.0;0.0;427.15541;360.07274093299975;0.0;67.082672;0.0;0.0
2017-06-28 09:00:00;0.0;0.0;0.0;0.0;427.15541;351.18599244037534;0.0;75.969421;0.0;0.0
2017-06-28 10:00:00;0.0;0.0;0.0;0.0;427.15541;312.828560448399;0.0;114.32685;0.0;0.0
2017-06-28 11:00:00;0.0;0.0;0.0;0.0;424.56456;295.0218939188451;0.0;129.54266;0.0;0.0
2017-06-28 12:00:00;0.0;0.0;0.0;0.0;424.03595;282.46564073051456;0.0;141.57031;0.0;0.0
2017-06-28 13:00:00;0.0;0.0;0.0;0.0;414.15245;254.94072841370183;0.0;159.21172;0.0;0.0
2017-06-28 14:00:00;0.0;0.0;0.0;0.0;407.5668;245.78478307088446;0.0;161.78202;0.0;0.0
2017-06-28 15:00:00;0.0;0.0;0.0;0.0;0.0;234.8584405256773;0.0;0.0;0.0;234.85844
2017-06-28 16:00:00;0.0;0.0;0.0;0.0;0.0;247.32057137549035;0.0;0.0;0.0;247.32057
2017-06-28 17:00:00;0.0;0.0;0.0;0.0;0.0;262.200558878876;0.0;0.0;0.0;262.20056
2017-06-28 18:00:00;0.0;0.0;0.0;0.0;0.0;285.0409353362842;0.0;0.0;0.0;285.04094
2017-06-28 19:00:00;0.0;0.0;0.0;0.0;0.0;314.40768949882266;0.0;0.0;0.0;314.40769
2017-06-28 20:00:00;0.0;0.0;0.0;0.0;0.0;324.28651317062725;0.0;0.0;0.0;324.28651
2017-06-28 21:00:00;0.0;0.0;0.0;0.0;0.0;295.46641635845936;0.0;0.0;0.0;295.46642
2017-06-28 22:00:00;0.0;0.0;0.0;0.0;0.0;229.64883693071152;0.0;0.0;0.0;229.64884
2017-06-28 23:00:00;0.0;0.0;0.0;0.0;0.0;148.2799376798245;0.0;0.0;0.0;148.27994
2017-06-29 00:00:00;0.0;0.0;0.0;0.0;0.0;110.06640688759742;0.0;0.0;0.0;110.06641
2017-06-29 01:00:00;0.0;0.0;0.0;0.0;0.0;111.80872519097234;0.0;0.0;0.0;111.80873
2017-06-29 02:00:00;0.0;0.0;0.0;0.0;0.0;109.95914469792845;0.0;0.0;0.0;109.95914
2017-06-29 03:00:00;0.0;0.0;0.0;0.0;0.0;132.16080007993364;0.0;0.0;0.0;132.1608
2017-06-29 04:00:00;0.0;0.0;0.0;0.0;0.0;223.8111020583236;0.0;0.0;0.0;223.8111
2017-06-29 05:00:00;0.0;0.0;0.0;0.0;0.0;408.65971521854675;0.0;0.0;0.0;408.65972
2017-06-29 06:00:00;0.0;0.0;0.0;0.0;427.15541;480.2194285822825;0.0;0.0;0.0;53.064016
2017-06-29 07:00:00;0.0;0.0;0.0;0.0;427.15541;445.59566045849857;0.0;0.0;0.0;18.440248
2017-06-29 08:00:00;0.0;0.0;0.0;0.0;427.15541;374.41250717659733;0.0;52.742906;0.0;0.0
2017-06-29 09:00:00;0.0;0.0;0.0;0.0;413.78502;365.08781766481036;0.0;48.697204;0.0;0.0
2017-06-29 10:00:00;0.0;0.0;0.0;0.0;408.85098;325.2106844640289;0.0;83.640291;0.0;0.0
2017-06-29 11:00:00;0.0;0.0;0.0;0.0;409.57074;306.6329825008498;0.0;102.93776;0.0;0.0
2017-06-29 12:00:00;0.0;0.0;0.0;0.0;408.74088;293.58819540431836;0.0;115.15269;0.0;0.0
2017-06-29 13:00:00;0.0;0.0;0.0;0.0;408.70831;264.96086664074795;0.0;143.74744;0.0;0.0
2017-06-29 14:00:00;0.0;0.0;0.0;0.0;402.03748;255.4051777328483;0.0;146.6323;0.0;0.0
2017-06-29 15:00:00;0.0;0.0;0.0;0.0;414.22903;244.0688363616469;0.0;170.16019;0.0;0.0
2017-06-29 16:00:00;0.0;0.0;0.0;0.0;408.5163;256.97957898907293;0.0;151.53672;0.0;0.0
2017-06-29 17:00:00;0.0;0.0;0.0;0.0;408.18596;272.4500801371748;0.0;135.73588;0.0;0.0
2017-06-29 18:00:00;0.0;0.0;0.0;0.0;427.15541;296.2363838811032;0.0;130.91903;0.0;0.0
2017-06-29 19:00:00;0.0;0.0;0.0;0.0;427.15541;326.8209875969134;0.0;100.33443;0.0;0.0
2017-06-29 20:00:00;0.0;0.0;0.0;0.0;427.15541;337.07748951558267;0.0;90.077923;0.0;0.0
2017-06-29 21:00:00;0.0;0.0;0.0;0.0;427.15541;307.0414263177734;0.0;120.11399;0.0;0.0
2017-06-29 22:00:00;0.0;0.0;0.0;0.0;427.15541;238.61706577209208;0.0;188.53835;0.0;0.0
2017-06-29 23:00:00;0.0;0.0;0.0;0.0;427.15541;154.10814413629296;0.0;273.04727;0.0;0.0
2017-06-30 00:00:00;0.0;0.0;0.0;0.0;427.15541;126.46262447962137;0.0;300.69279;0.0;0.0
2017-06-30 01:00:00;0.0;0.0;0.0;0.0;427.15541;128.51906240282727;0.0;298.63635;0.0;0.0
